x,y,labels,Headline
4.306424,1.351297,76,අයි.එම්.එෆ්. ණය ගැනීමේ කොන්දේසි මොනවාද? - රනිල් රජයෙන් ප්රශ්න කරයි 
8.592879,3.7863576,278,ජ්යෙෂ්ඨ පුරවැසි දීමනාව කප්පාදු කර නැහැ - අගමැති
11.51695,1.7469959,320,"කටාර් රාජ්යයේදී එකම පවුලේ, මව පියා සහ දියණිය අමානුෂික ලෙස ඝාතනය කිරීමට හේතුව එළියට"
10.310763,2.967709,316,දින 100න් කළ දේ මාස 8කින් වත් කරලා නෑ 
8.647928,3.976832,278,UNP ය බලය ඉල්ලන්නේ ජනතාවගේ අතට මුදල් ලබා දීමටයි - රනිල් 
11.495075,1.788887,320,මහමඟ දමාගිය සුනඛයින් 30ට නිවසේ නවාතැන් දුන් විශ්රාමික හෙද නිලධාරිනිය 
8.745741,4.422021,278,රට සංවර්ධනය කිරීමේ කාර්යය අපට භාර දෙන්න - අගමැති දැදිගම දී ඉල්ලයි 
7.896611,0.6355783,268,"රාජගිරියේ අනතුර සම්බන්ධයෙන් චම්පික, සුදත් අස්මඩල සහ තවත් අයෙකුට මහාධිකරණයේ අධිචෝදනා ගොනුකරයි "
7.6405196,1.6755662,187,ප්රසන්න රණතුංග ගේ ප්රකාශයට දයාසිරි ජයසේකරගෙන් පිළිතුරු 
11.351179,8.051502,28,"Update : බස්, දුම්රිය හෙට වර්ජනයෙන් ඉවත් වෙයි"
11.10019,2.6841187,320,ගරාවැටුනු නිවසක් තුළ ජීවිතය සොයන යොවුන්විය
7.503313,3.7351108,190,ප්රාඩෝ තක්සේරුව ගැන රේගුව කතා කරයි
10.450264,2.7485185,316,ඔක්කොම හොර ගෙදරට අහුවෙන හැටි
7.709176,2.0297794,187,"ගම්මන්පිලගෙන්, මුදල් ඇමතිට අලූත් තනතුරක්"
11.610613,4.573112,308,"හෝටල්, බේකරි, සිල්ලර සහ තොග වෙළඳසැල් වටලලා"
12.952031,1.3995874,291,බෙන්තරදී අරගෙන ගිය කාන්තාවගේ සිරුර හමුවෙයි - තරුණයා අතුරුදන්
9.725611,3.7163436,283,සංශෝධිත අයවැය කෝ?
11.64984,6.049374,229,අග්නිදිග සරසවි සිසුන් අදත් විරෝධතාවයේ
4.762341,1.5333071,76,දුප්පත්කම අඩුවෙලා - ඇමති එස් බී.
6.8644733,3.332564,278,විපක්ෂයෙන් නව සන්ධානයක්
11.453283,5.6623287,229,මීතොටමුල්ල ප්රහාරයට සරසවි සිසුනුත් විරෝධයේ
11.5127325,6.5038986,246,ජල සහ වරාය බහාලූම් රථ සේවකයන් විරෝධතාවයේ
9.536516,3.6453497,283,ඇයි? - හිරුණිකාට වෙන නීතියක්- සිවිල් සංවිධාන ප්රශ්න කරයි
13.197206,1.1032501,291,උහන ත්රී රෝද රථයක් තුල යුවළකගේ මළ සිරුරු
7.7618575,5.5532613,76,දරුණුම එල් නිනෝ තත්ත්වය ලබන වසරේ
11.121129,2.257561,320,මන්ද මානසික තරුණියට හදි කල අසල්වැසියා
13.852839,10.020192,233,කඳානේ දුම්රිය අනතුරකින් කාන්තාවක් මරුට
11.150287,8.306369,28,Update: නිවසට සරිලන ආර්ථිකයක්
11.575425,4.844922,308,පිටි මිල ඉහළ දමයි - බේකරි නිෂ්පාදන මිලත් වැඩිවේ 
11.452514,4.544595,308,අනුමැතියකින් තොරව පිටි මිළ ඉහළ නැංවු සමාගම්වලට වැඩ වරදී
11.098836,8.388369,28,UPDATE: හිරුණිකාට ඇප - නඩුව යළි 12
13.142395,1.2152867,291,වෙඩි වැදී මියගිය පුද්ගල සිරුරක් අම්බලන්ගොඩින් 
4.2307076,1.1384623,76,මෘත දේහය අරන් ගම්මුන් විරෝධතාවකට සැරසෙයි - වැලිමඩටත් එස් ටී එෆ් කැදවයි
10.054076,3.0921009,316,1000කට එකට ඉන්න බෑලු
8.202446,5.288132,135,CID යට කැඳවු උඩුවේ ධම්මාලෝක හිමියන් රෝහලේ ද ?
7.466168,0.26072773,268,උමා ඔය නඩුව කල් යයි
11.638964,6.53853,246,රත්නපුර තැපැල් කාර්යාලයේ සේවකයන් වර්ජනයක
8.135988,2.5653372,151,කොවිඩ් ව්යාප්තිය ගැන පක්ෂ විපක්ෂ දේශපාලඥයින් දැක්වූ විවිධ අදහස් 
6.000478,6.6823177,35,ශ්රී ලංකා ක්රිකට් හිටපු නායකයාට කොවිඩ් - දකුණු අප්රිකානු තරගාවලියත් අහිමි වන ලකුණු
5.937103,6.7398005,35,ලෝක කුසලානය පළමු වටයේ තරග කාලසටහන නිකුත් කෙරේ
7.4284854,4.510013,190,රට වසා දැමීමට නො හැකි බව ජනපති පවසයි
9.876406,3.2009337,316,පළාත් පනින්න පුලුවන් මේ අයට විතරයි 
13.515509,5.4684477,183,ඇඳිරි නීති කාලය තුල සියලු එන්නත් මධ්යස්ථාන ක්රියාත්මකයි
13.39144,5.397032,183,මාර්ග සංවර්ධන ව්යාපෘතිවලට නිරෝධායන ඇඳිරි නීතියේ බලපෑමක් නැහැ
13.4994755,5.4705114,183,නිරෝධායන ඇඳිරි නීතිය පවතින කාලය තුළ බැංකුවල තෝරාගත් ශාඛා විවෘතව තැබීමට අවසර
11.730158,4.616579,308,ඖෂධ වර්ග 60කට උපරිම සිල්ලර මිලක් නියම වෙයි
8.237892,2.6375299,151,කොවිඩ් ව්යාප්තිය සහ රට වසා දැමීම ගැන විවිධ අදහස් 
4.648098,1.5440476,76,ශ්රී ලංකාවේ ඉන්දියානු මහකොමසාරිස් ගෝපාල් බග්ලේ විදේශ ඇමති ජී.එල්. හමුවෙයි
7.513366,3.8275707,190,ඇමතිවරුන් පිරිසකගේ ප්රතිපත්තිගරුක නොවන ක්රියාවක් ගැන ඇමති කෙහෙළිය හිරු සැලකුණේ දී කියයි 
4.3263035,1.2136351,76,පාස්කු ප්රහාරය සම්බන්ධයෙන් ආන්දෝලනාත්මක කරුණු හෙළි කළ ශෙහාන් මාලක අදත් සී.අයි.ඩීයට
11.891537,5.133452,308,කොටස් වෙළඳපොලේ සමස්ත මිල දර්ශකය ඉහළම අගය වාර්තා කරයි
13.481828,5.4208965,183,නිරෝධායන ඇඳිරි නීතිය තව දුරටත් දීර්ඝ කෙරේ 
4.622326,1.4151103,76,එස්.බී ගැන කියන කතා 
4.2023644,1.1652853,76,අයි.එස්. බෝම්බකරුවන් ඉලක්ක කර ඇමරිකාවෙන් ඩ්රෝන ප්රහාරයක්
6.0309486,6.6228714,35,දකුණු අප්රිකා තරග සංචාරයේ විස්තර විචාරක කමිටුව ප්රකාශයට පත් කෙරේ.
11.6403,6.251341,246,ගුරු – ගුරු උපදේශක සහ විදුහල්පති සේවා සංවෘත කර නොවැම්බර් 20 ට පෙර ගැසට් නිවේදනයක් 
13.832314,9.912061,233,මිරිස්සේ රිය අනතුරකින් දෙදෙනෙකු මරුට
11.568752,4.5903745,308,සීනි හා සහල් සඳහා පාලන මිලක් 
13.359854,1.1458123,291,හිස නොමැති මළ සිරුරක් ගාලු මුහුදේ
11.823716,4.6579347,308,සීනි සඳහා උපරිම සිල්ලර මිලක් නියම කළ ගැසට් නිවේදනය නිකුත් වෙයි 
11.790027,6.6163197,246,ඔන්ලයින් ගුරු වර්ජනය තවදුරටත් 
11.217437,8.213328,28,(Update):-ආබාධිත රණවිරු උපවාසය අවසන්
11.486487,4.486937,308,"ගෑස්, පරිප්පු, සීනි, මුංඇට, අර්තාපල්, හාල්මැස්සෝ සහ භූමිතෙල් මිල අඩු කෙරේ - උසස් පෙළ සිසුන්ට සහ ගුරුවරුන්ට නොමිලේ ටැබ්"
7.5475473,4.564971,190,ජාතික න්යාය පත්රය දේශපාලන වුවමනාවලට යට නොකළ යුතු බව ජනපති කියයි
